enhanced_path,lowlight_path,score
LEISD/EnlightenGAN/127.png,LEISD/refimgs/127.png,75.68517204
LEISD/EnlightenGAN/128.png,LEISD/refimgs/128.png,63.83436352
LEISD/EnlightenGAN/129.png,LEISD/refimgs/129.png,61.92322893
LEISD/EnlightenGAN/130.png,LEISD/refimgs/130.png,79.22436157
LEISD/EnlightenGAN/131.png,LEISD/refimgs/131.png,62.14815766
LEISD/EnlightenGAN/132.png,LEISD/refimgs/132.png,67.80551648
LEISD/EnlightenGAN/133.png,LEISD/refimgs/133.png,69.44479265
LEISD/EnlightenGAN/134.png,LEISD/refimgs/134.png,50.95813927
LEISD/EnlightenGAN/135.png,LEISD/refimgs/135.png,64.56942371
LEISD/EnlightenGAN/136.png,LEISD/refimgs/136.png,59.44634172
LEISD/EnlightenGAN/137.png,LEISD/refimgs/137.png,67.271621
LEISD/EnlightenGAN/138.png,LEISD/refimgs/138.png,63.32466508
LEISD/EnlightenGAN/139.png,LEISD/refimgs/139.png,73.96799674
LEISD/EnlightenGAN/140.png,LEISD/refimgs/140.png,62.85276879
LEISD/EnlightenGAN/141.png,LEISD/refimgs/141.png,49.9420342
LEISD/EnlightenGAN/142.png,LEISD/refimgs/142.png,53.58420967
LEISD/EnlightenGAN/143.png,LEISD/refimgs/143.png,63.62016266
LEISD/EnlightenGAN/144.png,LEISD/refimgs/144.png,56.19077111
LEISD/EnlightenGAN/145.png,LEISD/refimgs/145.png,55.9755758
LEISD/EnlightenGAN/146.png,LEISD/refimgs/146.png,59.83053185
LEISD/EnlightenGAN/147.png,LEISD/refimgs/147.png,39.45963297
LEISD/EnlightenGAN/148.png,LEISD/refimgs/148.png,57.77228495
LEISD/EnlightenGAN/149.png,LEISD/refimgs/149.png,38.56333372
LEISD/EnlightenGAN/150.png,LEISD/refimgs/150.png,61.97078005
LEISD/EnlightenGAN/151.png,LEISD/refimgs/151.png,43.14776717
LEISD/EnlightenGAN/152.png,LEISD/refimgs/152.png,43.29472938
LEISD/EnlightenGAN/153.png,LEISD/refimgs/153.png,50.68644741
LEISD/EnlightenGAN/154.png,LEISD/refimgs/154.png,32.78634143
LEISD/EnlightenGAN/155.png,LEISD/refimgs/155.png,34.74439818
LEISD/EnlightenGAN/156.png,LEISD/refimgs/156.png,41.9915845
LEISD/EnlightenGAN/157.png,LEISD/refimgs/157.png,47.42615847
LEISD/EnlightenGAN/158.png,LEISD/refimgs/158.png,59.49980641
LEISD/EnlightenGAN/159.png,LEISD/refimgs/159.png,43.19450124
LEISD/EnlightenGAN/160.png,LEISD/refimgs/160.png,76.44044875
LEISD/EnlightenGAN/161.png,LEISD/refimgs/161.png,58.75695384
LEISD/EnlightenGAN/162.png,LEISD/refimgs/162.png,50.88890708
LEISD/EnlightenGAN/163.png,LEISD/refimgs/163.png,31.13621719
LEISD/EnlightenGAN/164.png,LEISD/refimgs/164.png,40.63165168
LEISD/EnlightenGAN/165.png,LEISD/refimgs/165.png,48.44359126
LEISD/EnlightenGAN/166.png,LEISD/refimgs/166.png,53.69593843
LEISD/EnlightenGAN/167.png,LEISD/refimgs/167.png,38.50632803
LEISD/EnlightenGAN/168.png,LEISD/refimgs/168.png,55.48348521
LEISD/EnlightenGAN/169.png,LEISD/refimgs/169.png,34.4414498
LEISD/EnlightenGAN/170.png,LEISD/refimgs/170.png,69.06654961
LEISD/EnlightenGAN/171.png,LEISD/refimgs/171.png,51.65456977
LEISD/EnlightenGAN/172.png,LEISD/refimgs/172.png,54.04570142
LEISD/EnlightenGAN/173.png,LEISD/refimgs/173.png,51.86956997
LEISD/EnlightenGAN/174.png,LEISD/refimgs/174.png,51.36564457
LEISD/EnlightenGAN/175.png,LEISD/refimgs/175.png,47.38509709
LEISD/EnlightenGAN/176.png,LEISD/refimgs/176.png,60.15678888
LEISD/EnlightenGAN/177.png,LEISD/refimgs/177.png,40.62208118
LEISD/EnlightenGAN/178.png,LEISD/refimgs/178.png,44.99282478
LEISD/EnlightenGAN/179.png,LEISD/refimgs/179.png,37.3480042
LEISD/EnlightenGAN/180.png,LEISD/refimgs/180.png,47.18566651
LEISD/EnlightenGAN/181.png,LEISD/refimgs/181.png,48.26600938
LEISD/EnlightenGAN/182.png,LEISD/refimgs/182.png,47.16433588
LEISD/EnlightenGAN/183.png,LEISD/refimgs/183.png,70.82350685
LEISD/EnlightenGAN/184.png,LEISD/refimgs/184.png,73.31068924
LEISD/EnlightenGAN/185.png,LEISD/refimgs/185.png,47.04864404
LEISD/EnlightenGAN/186.png,LEISD/refimgs/186.png,43.44381795
LEISD/EnlightenGAN/187.png,LEISD/refimgs/187.png,70.24224695
LEISD/EnlightenGAN/188.png,LEISD/refimgs/188.png,40.25234372
LEISD/EnlightenGAN/189.png,LEISD/refimgs/189.png,57.9767568
LEISD/EnlightenGAN/190.png,LEISD/refimgs/190.png,58.87472996
LEISD/EnlightenGAN/191.png,LEISD/refimgs/191.png,70.64531596
LEISD/EnlightenGAN/192.png,LEISD/refimgs/192.png,61.4862304
LEISD/EnlightenGAN/193.png,LEISD/refimgs/193.png,38.93261557
LEISD/EnlightenGAN/194.png,LEISD/refimgs/194.png,42.90865614
LEISD/EnlightenGAN/195.png,LEISD/refimgs/195.png,55.71586555
LEISD/EnlightenGAN/196.png,LEISD/refimgs/196.png,44.18771337
LEISD/EnlightenGAN/197.png,LEISD/refimgs/197.png,40.16127604
LEISD/EnlightenGAN/198.png,LEISD/refimgs/198.png,48.35582555
LEISD/EnlightenGAN/199.png,LEISD/refimgs/199.png,58.86324662
LEISD/EnlightenGAN/200.png,LEISD/refimgs/200.png,54.06836694
LEISD/EnlightenGAN/201.png,LEISD/refimgs/201.png,43.82259462
LEISD/EnlightenGAN/202.png,LEISD/refimgs/202.png,50.26431026
LEISD/EnlightenGAN/203.png,LEISD/refimgs/203.png,60.91867048
LEISD/EnlightenGAN/204.png,LEISD/refimgs/204.png,54.68849852
LEISD/EnlightenGAN/205.png,LEISD/refimgs/205.png,60.53462314
LEISD/EnlightenGAN/206.png,LEISD/refimgs/206.png,42.97935878
LEISD/EnlightenGAN/207.png,LEISD/refimgs/207.png,48.93249832
LEISD/EnlightenGAN/208.png,LEISD/refimgs/208.png,50.60652032
LEISD/EnlightenGAN/209.png,LEISD/refimgs/209.png,31.91058271
LEISD/EnlightenGAN/210.png,LEISD/refimgs/210.png,49.86695416
LEISD/EnlightenGAN/211.png,LEISD/refimgs/211.png,57.42194555
LEISD/EnlightenGAN/212.png,LEISD/refimgs/212.png,41.0804526
LEISD/EnlightenGAN/213.png,LEISD/refimgs/213.png,33.62960172
LEISD/EnlightenGAN/214.png,LEISD/refimgs/214.png,58.22182809
LEISD/EnlightenGAN/215.png,LEISD/refimgs/215.png,67.45016533
LEISD/EnlightenGAN/216.png,LEISD/refimgs/216.png,50.44596464
LEISD/EnlightenGAN/217.png,LEISD/refimgs/217.png,45.66015565
LEISD/EnlightenGAN/218.png,LEISD/refimgs/218.png,45.54748972
LEISD/EnlightenGAN/219.png,LEISD/refimgs/219.png,42.84941704
LEISD/EnlightenGAN/220.png,LEISD/refimgs/220.png,67.91060992
LEISD/EnlightenGAN/221.png,LEISD/refimgs/221.png,56.09693787
LEISD/EnlightenGAN/222.png,LEISD/refimgs/222.png,52.39325038
LEISD/EnlightenGAN/223.png,LEISD/refimgs/223.png,51.02131921
LEISD/EnlightenGAN/224.png,LEISD/refimgs/224.png,64.79038221
LEISD/EnlightenGAN/225.png,LEISD/refimgs/225.png,62.34543999
LEISD/EnlightenGAN/226.png,LEISD/refimgs/226.png,66.60201024
LEISD/EnlightenGAN/227.png,LEISD/refimgs/227.png,51.39843033
LEISD/EnlightenGAN/228.png,LEISD/refimgs/228.png,62.08841966
LEISD/EnlightenGAN/229.png,LEISD/refimgs/229.png,55.83258099
LEISD/EnlightenGAN/230.png,LEISD/refimgs/230.png,53.75357586
LEISD/EnlightenGAN/231.png,LEISD/refimgs/231.png,51.48722954
LEISD/EnlightenGAN/232.png,LEISD/refimgs/232.png,40.29988728
LEISD/EnlightenGAN/233.png,LEISD/refimgs/233.png,40.90576138
LEISD/EnlightenGAN/234.png,LEISD/refimgs/234.png,54.64951191
LEISD/EnlightenGAN/235.png,LEISD/refimgs/235.png,53.32045848
LEISD/EnlightenGAN/236.png,LEISD/refimgs/236.png,46.51056043
LEISD/EnlightenGAN/237.png,LEISD/refimgs/237.png,41.71964592
LEISD/EnlightenGAN/238.png,LEISD/refimgs/238.png,46.89997937
LEISD/EnlightenGAN/239.png,LEISD/refimgs/239.png,57.55060304
LEISD/EnlightenGAN/240.png,LEISD/refimgs/240.png,39.41556619
LEISD/EnlightenGAN/241.png,LEISD/refimgs/241.png,66.22077093
LEISD/EnlightenGAN/242.png,LEISD/refimgs/242.png,77.53434695
LEISD/EnlightenGAN/243.png,LEISD/refimgs/243.png,77.09163052
LEISD/EnlightenGAN/244.png,LEISD/refimgs/244.png,64.25180288
LEISD/EnlightenGAN/245.png,LEISD/refimgs/245.png,81.22191434
LEISD/EnlightenGAN/246.png,LEISD/refimgs/246.png,81.21046579
LEISD/EnlightenGAN/247.png,LEISD/refimgs/247.png,57.09388716
LEISD/EnlightenGAN/248.png,LEISD/refimgs/248.png,68.69668565
LEISD/EnlightenGAN/249.png,LEISD/refimgs/249.png,60.70135786
LEISD/EnlightenGAN/250.png,LEISD/refimgs/250.png,66.37886112
LEISD/EnlightenGAN/251.png,LEISD/refimgs/251.png,65.00095719
LEISD/EnlightenGAN/252.png,LEISD/refimgs/252.png,53.52886516
LEISD/EnlightenGAN/253.png,LEISD/refimgs/253.png,62.82285294
LEISD/EnlightenGAN/254.png,LEISD/refimgs/254.png,65.87638061
LEISD/EnlightenGAN/255.png,LEISD/refimgs/255.png,65.78023851
LEISD/KInD/001.png,LEISD/refimgs/001.png,71.48441901
LEISD/KInD/002.png,LEISD/refimgs/002.png,59.6717069
LEISD/KInD/003.png,LEISD/refimgs/003.png,68.53816415
LEISD/KInD/004.png,LEISD/refimgs/004.png,65.69803834
LEISD/KInD/005.png,LEISD/refimgs/005.png,51.92587336
LEISD/KInD/006.png,LEISD/refimgs/006.png,52.84537321
LEISD/KInD/007.png,LEISD/refimgs/007.png,60.54666491
LEISD/KInD/008.png,LEISD/refimgs/008.png,47.75460255
LEISD/KInD/009.png,LEISD/refimgs/009.png,31.26382158
LEISD/KInD/010.png,LEISD/refimgs/010.png,31.44792001
LEISD/KInD/011.png,LEISD/refimgs/011.png,67.01159095
LEISD/KInD/012.png,LEISD/refimgs/012.png,52.67280377
LEISD/KInD/013.png,LEISD/refimgs/013.png,69.61439506
LEISD/KInD/014.png,LEISD/refimgs/014.png,39.40158745
LEISD/KInD/015.png,LEISD/refimgs/015.png,52.87890602
LEISD/KInD/016.png,LEISD/refimgs/016.png,32.30027893
LEISD/KInD/017.png,LEISD/refimgs/017.png,51.28939799
LEISD/KInD/018.png,LEISD/refimgs/018.png,46.02651809
LEISD/KInD/019.png,LEISD/refimgs/019.png,56.33580017
LEISD/KInD/020.png,LEISD/refimgs/020.png,66.3751319
LEISD/KInD/021.png,LEISD/refimgs/021.png,52.1500093
LEISD/KInD/022.png,LEISD/refimgs/022.png,65.42929749
LEISD/KInD/023.png,LEISD/refimgs/023.png,63.07138318
LEISD/KInD/024.png,LEISD/refimgs/024.png,46.64703937
LEISD/KInD/025.png,LEISD/refimgs/025.png,55.19791616
LEISD/KInD/026.png,LEISD/refimgs/026.png,61.09970454
LEISD/KInD/027.png,LEISD/refimgs/027.png,53.98929367
LEISD/KInD/028.png,LEISD/refimgs/028.png,44.54909371
LEISD/KInD/029.png,LEISD/refimgs/029.png,50.35879359
LEISD/KInD/030.png,LEISD/refimgs/030.png,48.3471002
LEISD/KInD/031.png,LEISD/refimgs/031.png,64.56642684
LEISD/KInD/032.png,LEISD/refimgs/032.png,48.64068556
LEISD/KInD/033.png,LEISD/refimgs/033.png,48.20631733
LEISD/KInD/034.png,LEISD/refimgs/034.png,59.07050117
LEISD/KInD/035.png,LEISD/refimgs/035.png,51.17242798
LEISD/KInD/036.png,LEISD/refimgs/036.png,61.73338561
LEISD/KInD/037.png,LEISD/refimgs/037.png,55.79742979
LEISD/KInD/038.png,LEISD/refimgs/038.png,64.51630503
LEISD/KInD/039.png,LEISD/refimgs/039.png,61.80110927
LEISD/KInD/040.png,LEISD/refimgs/040.png,64.13001821
LEISD/KInD/041.png,LEISD/refimgs/041.png,46.77107328
LEISD/KInD/042.png,LEISD/refimgs/042.png,30.67601485
LEISD/KInD/043.png,LEISD/refimgs/043.png,57.47964428
LEISD/KInD/044.png,LEISD/refimgs/044.png,62.79897628
LEISD/KInD/045.png,LEISD/refimgs/045.png,54.82684337
LEISD/KInD/046.png,LEISD/refimgs/046.png,59.70693569
LEISD/KInD/047.png,LEISD/refimgs/047.png,56.38083943
LEISD/KInD/048.png,LEISD/refimgs/048.png,36.86096217
LEISD/KInD/049.png,LEISD/refimgs/049.png,51.45218278
LEISD/KInD/050.png,LEISD/refimgs/050.png,38.87912212
LEISD/KInD/051.png,LEISD/refimgs/051.png,36.09089379
LEISD/KInD/052.png,LEISD/refimgs/052.png,50.17173507
LEISD/KInD/053.png,LEISD/refimgs/053.png,39.8651071
LEISD/KInD/054.png,LEISD/refimgs/054.png,42.14613913
LEISD/KInD/055.png,LEISD/refimgs/055.png,60.83730219
LEISD/KInD/056.png,LEISD/refimgs/056.png,66.69998637
LEISD/KInD/057.png,LEISD/refimgs/057.png,54.75292802
LEISD/KInD/058.png,LEISD/refimgs/058.png,60.66713416
LEISD/KInD/059.png,LEISD/refimgs/059.png,48.24075722
LEISD/KInD/060.png,LEISD/refimgs/060.png,55.87461638
LEISD/KInD/061.png,LEISD/refimgs/061.png,48.92847594
LEISD/KInD/062.png,LEISD/refimgs/062.png,62.3126259
LEISD/KInD/063.png,LEISD/refimgs/063.png,69.98786198
LEISD/KInD/064.png,LEISD/refimgs/064.png,50.93155526
LEISD/KInD/065.png,LEISD/refimgs/065.png,60.70251562
LEISD/KInD/066.png,LEISD/refimgs/066.png,57.27487722
LEISD/KInD/067.png,LEISD/refimgs/067.png,42.62446214
LEISD/KInD/068.png,LEISD/refimgs/068.png,41.33046622
LEISD/KInD/069.png,LEISD/refimgs/069.png,51.34330268
LEISD/KInD/070.png,LEISD/refimgs/070.png,51.27821486
LEISD/KInD/071.png,LEISD/refimgs/071.png,44.98510856
LEISD/KInD/072.png,LEISD/refimgs/072.png,62.86201665
LEISD/KInD/073.png,LEISD/refimgs/073.png,47.81611516
LEISD/KInD/074.png,LEISD/refimgs/074.png,46.48121242
LEISD/KInD/075.png,LEISD/refimgs/075.png,36.91613487
LEISD/KInD/076.png,LEISD/refimgs/076.png,43.78474817
LEISD/KInD/077.png,LEISD/refimgs/077.png,39.68237832
LEISD/KInD/078.png,LEISD/refimgs/078.png,42.47829151
LEISD/KInD/079.png,LEISD/refimgs/079.png,43.6265544
LEISD/KInD/080.png,LEISD/refimgs/080.png,40.21665722
LEISD/KInD/081.png,LEISD/refimgs/081.png,42.38870535
LEISD/KInD/082.png,LEISD/refimgs/082.png,53.06562537
LEISD/KInD/083.png,LEISD/refimgs/083.png,57.02139509
LEISD/KInD/084.png,LEISD/refimgs/084.png,45.14764183
LEISD/KInD/085.png,LEISD/refimgs/085.png,46.29477963
LEISD/KInD/086.png,LEISD/refimgs/086.png,59.82371428
LEISD/KInD/087.png,LEISD/refimgs/087.png,58.70935662
LEISD/KInD/088.png,LEISD/refimgs/088.png,63.45098802
LEISD/KInD/089.png,LEISD/refimgs/089.png,59.65290064
LEISD/KInD/090.png,LEISD/refimgs/090.png,59.84671803
LEISD/KInD/091.png,LEISD/refimgs/091.png,63.73027434
LEISD/KInD/092.png,LEISD/refimgs/092.png,62.21142645
LEISD/KInD/093.png,LEISD/refimgs/093.png,65.57614273
LEISD/KInD/094.png,LEISD/refimgs/094.png,62.30156299
LEISD/KInD/095.png,LEISD/refimgs/095.png,57.25767209
LEISD/KInD/096.png,LEISD/refimgs/096.png,59.70391573
LEISD/KInD/097.png,LEISD/refimgs/097.png,64.30707539
LEISD/KInD/098.png,LEISD/refimgs/098.png,52.09993936
LEISD/KInD/099.png,LEISD/refimgs/099.png,54.29959738
LEISD/KInD/100.png,LEISD/refimgs/100.png,49.63906521
LEISD/KInD/101.png,LEISD/refimgs/101.png,48.36202714
LEISD/KInD/102.png,LEISD/refimgs/102.png,44.88535739
LEISD/KInD/103.png,LEISD/refimgs/103.png,42.40171118
LEISD/KInD/104.png,LEISD/refimgs/104.png,42.88055212
LEISD/KInD/105.png,LEISD/refimgs/105.png,57.67199
LEISD/KInD/106.png,LEISD/refimgs/106.png,44.31532178
LEISD/KInD/107.png,LEISD/refimgs/107.png,59.21925229
LEISD/KInD/108.png,LEISD/refimgs/108.png,51.71776424
LEISD/KInD/109.png,LEISD/refimgs/109.png,36.91752919
LEISD/KInD/110.png,LEISD/refimgs/110.png,51.51971622
LEISD/KInD/111.png,LEISD/refimgs/111.png,57.77528664
LEISD/KInD/112.png,LEISD/refimgs/112.png,55.65526908
LEISD/KInD/113.png,LEISD/refimgs/113.png,68.01414004
LEISD/KInD/114.png,LEISD/refimgs/114.png,51.3151946
LEISD/KInD/115.png,LEISD/refimgs/115.png,50.20464801
LEISD/KInD/116.png,LEISD/refimgs/116.png,46.61905611
LEISD/KInD/117.png,LEISD/refimgs/117.png,47.87502473
LEISD/KInD/118.png,LEISD/refimgs/118.png,45.70612478
LEISD/KInD/119.png,LEISD/refimgs/119.png,43.1261002
LEISD/KInD/120.png,LEISD/refimgs/120.png,53.92290449
LEISD/KInD/121.png,LEISD/refimgs/121.png,44.76255636
LEISD/KInD/122.png,LEISD/refimgs/122.png,43.5847264
LEISD/KInD/123.png,LEISD/refimgs/123.png,50.39128193
LEISD/KInD/124.png,LEISD/refimgs/124.png,47.38191928
LEISD/KInD/125.png,LEISD/refimgs/125.png,59.39467975
LEISD/KInD/126.png,LEISD/refimgs/126.png,62.61394547
LEISD/KInD/127.png,LEISD/refimgs/127.png,69.32877094
LEISD/KInD/128.png,LEISD/refimgs/128.png,62.97199185
LEISD/KInD/129.png,LEISD/refimgs/129.png,44.9925097
LEISD/KInD/130.png,LEISD/refimgs/130.png,82.08615825
LEISD/KInD/131.png,LEISD/refimgs/131.png,49.95707559
LEISD/KInD/132.png,LEISD/refimgs/132.png,63.81114057
LEISD/KInD/133.png,LEISD/refimgs/133.png,63.78636108
LEISD/KInD/134.png,LEISD/refimgs/134.png,44.27601963
LEISD/KInD/135.png,LEISD/refimgs/135.png,65.66762432
LEISD/KInD/136.png,LEISD/refimgs/136.png,58.57358058
LEISD/KInD/137.png,LEISD/refimgs/137.png,62.79471029
LEISD/KInD/138.png,LEISD/refimgs/138.png,51.51526186
LEISD/KInD/139.png,LEISD/refimgs/139.png,69.73512522
LEISD/KInD/140.png,LEISD/refimgs/140.png,58.97487566
LEISD/KInD/141.png,LEISD/refimgs/141.png,46.32435109
LEISD/KInD/142.png,LEISD/refimgs/142.png,53.24525929
LEISD/KInD/143.png,LEISD/refimgs/143.png,63.06680573
LEISD/KInD/144.png,LEISD/refimgs/144.png,39.3623798
LEISD/KInD/145.png,LEISD/refimgs/145.png,46.56548952
LEISD/KInD/146.png,LEISD/refimgs/146.png,47.378639
LEISD/KInD/147.png,LEISD/refimgs/147.png,37.85790634
LEISD/KInD/148.png,LEISD/refimgs/148.png,42.63387343
LEISD/KInD/149.png,LEISD/refimgs/149.png,32.15654796
LEISD/KInD/150.png,LEISD/refimgs/150.png,47.49132093
LEISD/KInD/151.png,LEISD/refimgs/151.png,42.61646635
LEISD/KInD/152.png,LEISD/refimgs/152.png,45.56097341
LEISD/KInD/153.png,LEISD/refimgs/153.png,42.25411015
LEISD/KInD/154.png,LEISD/refimgs/154.png,27.79515255
LEISD/KInD/155.png,LEISD/refimgs/155.png,25.68828453
LEISD/KInD/156.png,LEISD/refimgs/156.png,36.19777569
LEISD/KInD/157.png,LEISD/refimgs/157.png,43.54951988
LEISD/KInD/158.png,LEISD/refimgs/158.png,51.57341147
LEISD/KInD/159.png,LEISD/refimgs/159.png,30.42675455
LEISD/KInD/160.png,LEISD/refimgs/160.png,65.98723519
LEISD/KInD/161.png,LEISD/refimgs/161.png,51.66443571
LEISD/KInD/162.png,LEISD/refimgs/162.png,57.71448002
LEISD/KInD/163.png,LEISD/refimgs/163.png,31.10513572
LEISD/KInD/164.png,LEISD/refimgs/164.png,38.41482002
LEISD/KInD/165.png,LEISD/refimgs/165.png,42.59681485
LEISD/KInD/166.png,LEISD/refimgs/166.png,30.85233233
LEISD/KInD/167.png,LEISD/refimgs/167.png,34.08669035
LEISD/KInD/168.png,LEISD/refimgs/168.png,46.2074265
LEISD/KInD/169.png,LEISD/refimgs/169.png,28.69948298
LEISD/KInD/170.png,LEISD/refimgs/170.png,66.07576319
LEISD/KInD/171.png,LEISD/refimgs/171.png,37.5163901
LEISD/KInD/172.png,LEISD/refimgs/172.png,41.56922912
LEISD/KInD/173.png,LEISD/refimgs/173.png,56.15797145
LEISD/KInD/174.png,LEISD/refimgs/174.png,30.28834514
LEISD/KInD/175.png,LEISD/refimgs/175.png,38.27231299
LEISD/KInD/176.png,LEISD/refimgs/176.png,60.43961336
LEISD/KInD/177.png,LEISD/refimgs/177.png,40.24178596
LEISD/KInD/178.png,LEISD/refimgs/178.png,41.75937486
LEISD/KInD/179.png,LEISD/refimgs/179.png,35.58942916
LEISD/KInD/180.png,LEISD/refimgs/180.png,41.8018233
LEISD/KInD/181.png,LEISD/refimgs/181.png,42.17432663
LEISD/KInD/182.png,LEISD/refimgs/182.png,63.92546253
LEISD/KInD/183.png,LEISD/refimgs/183.png,66.32022814
LEISD/KInD/184.png,LEISD/refimgs/184.png,61.84287486
LEISD/KInD/185.png,LEISD/refimgs/185.png,53.04104133
LEISD/KInD/186.png,LEISD/refimgs/186.png,51.33405692
LEISD/KInD/187.png,LEISD/refimgs/187.png,66.05151354
LEISD/KInD/188.png,LEISD/refimgs/188.png,34.2401377
LEISD/KInD/189.png,LEISD/refimgs/189.png,47.60427375
LEISD/KInD/190.png,LEISD/refimgs/190.png,61.05856777
LEISD/KInD/191.png,LEISD/refimgs/191.png,69.5075498
LEISD/KInD/192.png,LEISD/refimgs/192.png,49.31516516
LEISD/KInD/193.png,LEISD/refimgs/193.png,33.32729134
LEISD/KInD/194.png,LEISD/refimgs/194.png,37.55341938
LEISD/KInD/195.png,LEISD/refimgs/195.png,59.0931073
LEISD/KInD/196.png,LEISD/refimgs/196.png,50.0995224
LEISD/KInD/197.png,LEISD/refimgs/197.png,29.72434479
LEISD/KInD/198.png,LEISD/refimgs/198.png,55.08229655
LEISD/KInD/199.png,LEISD/refimgs/199.png,49.8047493
LEISD/KInD/200.png,LEISD/refimgs/200.png,48.91887627
LEISD/KInD/201.png,LEISD/refimgs/201.png,35.56848129
LEISD/KInD/202.png,LEISD/refimgs/202.png,48.8112498
LEISD/KInD/203.png,LEISD/refimgs/203.png,58.70460943
LEISD/KInD/204.png,LEISD/refimgs/204.png,55.36440093
LEISD/KInD/205.png,LEISD/refimgs/205.png,50.57657486
LEISD/KInD/206.png,LEISD/refimgs/206.png,45.25729037
LEISD/KInD/207.png,LEISD/refimgs/207.png,48.05527292
LEISD/KInD/208.png,LEISD/refimgs/208.png,48.171891
LEISD/KInD/209.png,LEISD/refimgs/209.png,46.01741922
LEISD/KInD/210.png,LEISD/refimgs/210.png,52.56875139
LEISD/KInD/211.png,LEISD/refimgs/211.png,49.13651234
LEISD/KInD/212.png,LEISD/refimgs/212.png,39.70438553
LEISD/KInD/213.png,LEISD/refimgs/213.png,37.24820628
LEISD/KInD/214.png,LEISD/refimgs/214.png,44.14104062
LEISD/KInD/215.png,LEISD/refimgs/215.png,72.39914425
LEISD/KInD/216.png,LEISD/refimgs/216.png,51.39665146
LEISD/KInD/217.png,LEISD/refimgs/217.png,54.99321524
LEISD/KInD/218.png,LEISD/refimgs/218.png,54.0667891
LEISD/KInD/219.png,LEISD/refimgs/219.png,51.97837807
LEISD/KInD/220.png,LEISD/refimgs/220.png,72.95787973
LEISD/KInD/221.png,LEISD/refimgs/221.png,63.96273847
LEISD/KInD/222.png,LEISD/refimgs/222.png,68.64307399
LEISD/KInD/223.png,LEISD/refimgs/223.png,65.77113169
LEISD/KInD/224.png,LEISD/refimgs/224.png,75.05978719
LEISD/KInD/225.png,LEISD/refimgs/225.png,67.28528716
LEISD/KInD/226.png,LEISD/refimgs/226.png,70.1666167
LEISD/KInD/227.png,LEISD/refimgs/227.png,64.30940046
LEISD/KInD/228.png,LEISD/refimgs/228.png,64.11767707
LEISD/KInD/229.png,LEISD/refimgs/229.png,66.37222736
LEISD/KInD/230.png,LEISD/refimgs/230.png,66.06668137
LEISD/KInD/231.png,LEISD/refimgs/231.png,60.83127157
LEISD/KInD/232.png,LEISD/refimgs/232.png,52.10432152
LEISD/KInD/233.png,LEISD/refimgs/233.png,53.42647993
LEISD/KInD/234.png,LEISD/refimgs/234.png,54.53349046
LEISD/KInD/235.png,LEISD/refimgs/235.png,59.72336754
LEISD/KInD/236.png,LEISD/refimgs/236.png,60.51216326
LEISD/KInD/237.png,LEISD/refimgs/237.png,43.93420515
LEISD/KInD/238.png,LEISD/refimgs/238.png,46.60485638
LEISD/KInD/239.png,LEISD/refimgs/239.png,62.72256651
LEISD/KInD/240.png,LEISD/refimgs/240.png,56.47364921
LEISD/KInD/241.png,LEISD/refimgs/241.png,67.65276
LEISD/KInD/242.png,LEISD/refimgs/242.png,74.15356042
LEISD/KInD/243.png,LEISD/refimgs/243.png,72.78566877
LEISD/KInD/244.png,LEISD/refimgs/244.png,71.00568233
LEISD/KInD/245.png,LEISD/refimgs/245.png,83.79618936
LEISD/KInD/246.png,LEISD/refimgs/246.png,82.81599968
LEISD/KInD/247.png,LEISD/refimgs/247.png,45.65288027
LEISD/KInD/248.png,LEISD/refimgs/248.png,66.2279109
LEISD/KInD/249.png,LEISD/refimgs/249.png,61.49097874
LEISD/KInD/250.png,LEISD/refimgs/250.png,73.53433633
LEISD/KInD/251.png,LEISD/refimgs/251.png,65.15816289
LEISD/KInD/252.png,LEISD/refimgs/252.png,53.69009222
LEISD/KInD/253.png,LEISD/refimgs/253.png,66.00664401
LEISD/KInD/254.png,LEISD/refimgs/254.png,71.53633601
LEISD/KInD/255.png,LEISD/refimgs/255.png,66.10069766
LEISD/LIME/001.png,LEISD/refimgs/001.png,57.55775599
LEISD/LIME/002.png,LEISD/refimgs/002.png,59.34825713
LEISD/LIME/003.png,LEISD/refimgs/003.png,54.52274619
LEISD/LIME/004.png,LEISD/refimgs/004.png,62.86009347
LEISD/LIME/005.png,LEISD/refimgs/005.png,43.19195143
LEISD/LIME/006.png,LEISD/refimgs/006.png,57.71116538
LEISD/LIME/007.png,LEISD/refimgs/007.png,64.55745662
LEISD/LIME/008.png,LEISD/refimgs/008.png,57.59805385
LEISD/LIME/009.png,LEISD/refimgs/009.png,35.86193642
LEISD/LIME/010.png,LEISD/refimgs/010.png,40.49251639
LEISD/LIME/011.png,LEISD/refimgs/011.png,72.55838842
LEISD/LIME/012.png,LEISD/refimgs/012.png,59.22916979
LEISD/LIME/013.png,LEISD/refimgs/013.png,77.94750222
LEISD/LIME/014.png,LEISD/refimgs/014.png,41.79761967
LEISD/LIME/015.png,LEISD/refimgs/015.png,53.51096191
LEISD/LIME/016.png,LEISD/refimgs/016.png,34.30617568
LEISD/LIME/017.png,LEISD/refimgs/017.png,52.24219192
LEISD/LIME/018.png,LEISD/refimgs/018.png,53.77162057
LEISD/LIME/019.png,LEISD/refimgs/019.png,57.26149637
LEISD/LIME/020.png,LEISD/refimgs/020.png,63.82473733
